Site;Year;Month;Day;Date;Precip;Wsmean;Tmean;Rhumean;Rhumin;Sunhour;Tmin;Tmax
50353;1961;10;18;1961/10/18;0;4.8;-2.6;48;26;9.1;-7.2;3.7
50353;1961;10;19;1961/10/19;0;6;-5.4;39;32;10;-10.6;-0.3
50353;1961;10;20;1961/10/20;0;2.3;-5.3;43;28;7;-9.3;-0.2
50353;1961;10;21;1961/10/21;0;1.3;-5;57;18;3.2;-11.1;1.2
50353;1961;10;22;1961/10/22;0;3;-6.1;62;32;7.6;-13.5;-2
50353;1961;10;23;1961/10/23;0;1.5;-7.7;58;30;9.7;-13.1;-1.6
50353;1961;10;24;1961/10/24;0;0.5;-7.3;64;30;9.6;-15.3;2.8
50353;1961;10;25;1961/10/25;0;1.3;-4.5;70;42;3.4;-14.5;3.5
50353;1961;10;26;1961/10/26;6.3;2.8;0.4;89;74;0;-0.7;1.3
50353;1961;10;27;1961/10/27;0;5;0.4;82;26;0;-3;3.2
50353;1961;10;28;1961/10/28;0;5.8;-6.9;50;35;8;-10.1;2.9
50353;1961;10;29;1961/10/29;0;1;-7.9;57;40;9.2;-12.4;-3.4
50353;1961;10;30;1961/10/30;0;1.8;-9.8;65;30;9.1;-16.2;-1.2
50353;1961;10;31;1961/10/31;0;0.5;-11.1;69;34;7.5;-19.5;-1.2
50353;1961;11;1;1961/11/1;0;0.5;-9.4;70;37;8.5;-16.2;-0.1
50353;1961;11;2;1961/11/2;0;0;-9.6;78;44;6.4;-17.6;0
50353;1961;11;3;1961/11/3;0;0;-10.4;79;43;4.9;-18.5;-2.5
50353;1961;11;4;1961/11/4;0;0.8;-10;80;47;7.3;-18.4;-1.6
50353;1961;11;5;1961/11/5;0;1.3;-4;76;47;7.1;-12;4.2
50353;1961;11;6;1961/11/6;1.6;0;-3.9;92;70;0;-12;1.7
50353;1961;11;7;1961/11/7;0.2;5.5;-2;61;20;6.1;-8.5;2.2
50353;1961;11;8;1961/11/8;0;6;-15;62;50;0.7;-17.1;-7.1
50353;1961;11;9;1961/11/9;0.7;10;-17.6;61;47;0;-19.8;-15.4
50353;1961;11;10;1961/11/10;2.6;7;-14.4;74;70;0;-15.9;-12.5
50353;1961;11;11;1961/11/11;0;2.8;-12.7;71;55;0;-18;-8.8
50353;1961;11;12;1961/11/12;0;1.5;-11.2;65;46;7.9;-16.1;-5
50353;1961;11;13;1961/11/13;0;3;-11.4;71;48;1.9;-21.7;-2
50353;1961;11;14;1961/11/14;0.4;3.3;-6.9;65;48;2;-11.8;-2.7
50353;1961;11;15;1961/11/15;0;3.3;-9.6;72;50;6.4;-18.6;-2.4
50353;1961;11;16;1961/11/16;0;2.8;-3.5;69;46;6.7;-9.6;2.3
50353;1961;11;17;1961/11/17;0;4.3;-9.8;46;27;6.5;-15.8;-1.8
50353;1961;11;18;1961/11/18;0;2.3;-18.3;66;50;7.3;-21.1;-13.3
50353;1961;11;19;1961/11/19;0;2;-18.9;67;46;5.7;-26.3;-10.9
50353;1961;11;20;1961/11/20;3.7;1.5;-11.5;87;66;0;-14.2;-9.3
50353;1961;11;21;1961/11/21;0;2.5;-16.3;72;43;7.9;-21.4;-9.7
50353;1961;11;22;1961/11/22;0;1.5;-20.1;80;64;4.6;-26.7;-12.3
50353;1961;11;23;1961/11/23;0;0.8;-21.2;78;57;5.2;-29.1;-10.5
50353;1961;11;24;1961/11/24;0.8;3.8;-11.8;67;39;5.5;-23.4;-4.8
50353;1961;11;25;1961/11/25;0;0;-12.6;72;47;6.5;-18;-6.4
50353;1961;11;26;1961/11/26;0;0.5;-12.5;84;56;5.6;-17.8;-2.3
50353;1961;11;27;1961/11/27;0;1.5;-12.9;81;42;5.4;-20.7;-4.5
50353;1961;11;28;1961/11/28;0;3.5;-16.4;53;36;7.3;-22.3;-8
50353;1961;11;29;1961/11/29;0;0.3;-21.9;78;62;0.7;-28.4;-16.3
50353;1961;11;30;1961/11/30;0.1;2;-17.8;81;63;0;-24;-11.6
50353;1961;12;1;1961/12/1;0;2.3;-16.4;73;49;5.9;-20.5;-10.4
50353;1961;12;2;1961/12/2;0;1.8;-15.3;63;32;7.6;-22;-6.9
50353;1961;12;3;1961/12/3;0;1;-19.7;76;50;5.1;-26.6;-9.3
50353;1961;12;4;1961/12/4;0.3;3;-15.8;68;48;0.5;-20;-13.1
50353;1961;12;5;1961/12/5;0;1.5;-21.4;59;47;6.8;-26.6;-16.1
50353;1961;12;6;1961/12/6;0;2.8;-24.4;75;62;2.5;-33.1;-16.2
50353;1961;12;7;1961/12/7;1.4;2;-18.3;80;71;0;-21;-16.2
50353;1961;12;8;1961/12/8;0;2.8;-21.8;83;78;2.7;-30.3;-15.6
50353;1961;12;9;1961/12/9;0.8;3.5;-14.7;84;75;0;-20;-9.3
50353;1961;12;10;1961/12/10;1.3;0.5;-22.3;83;77;4;-29.1;-18.3
50353;1961;12;11;1961/12/11;0.3;1.3;-25.7;84;82;0;-32.9;-20.9
50353;1961;12;12;1961/12/12;3.6;9.3;-18.8;82;78;0;-21.4;-17.2
50353;1961;12;13;1961/12/13;0.7;11.5;-22.4;68;54;0;-25;-18.5
50353;1961;12;14;1961/12/14;0.1;8.5;-22.5;56;51;0;-25.1;-20.5
50353;1961;12;15;1961/12/15;0;1.3;-23.5;65;50;3.9;-30.3;-17.3
50353;1961;12;16;1961/12/16;0.1;0;-28.3;75;65;3.4;-35.1;-21.3
50353;1961;12;17;1961/12/17;0.7;0;-24.4;82;80;0;-31.3;-18.8
50353;1961;12;18;1961/12/18;3.3;4.8;-16.9;86;80;0;-19;-15.7
50353;1961;12;19;1961/12/19;0.6;3.5;-21.3;77;66;3.1;-25.9;-18.1
50353;1961;12;20;1961/12/20;0.2;2.3;-24.8;76;66;0;-33.2;-20
50353;1961;12;21;1961/12/21;0.2;2.5;-20.4;73;64;0;-28.8;-16.2
50353;1961;12;22;1961/12/22;0.4;3.3;-16.9;77;75;0;-18.3;-15.6
50353;1961;12;23;1961/12/23;2.4;3.8;-11.9;85;79;0;-17.5;-9.3
50353;1961;12;24;1961/12/24;0.6;0.5;-24.1;81;71;4.1;-32;-8.8
50353;1961;12;25;1961/12/25;0.2;3.3;-16.3;87;82;0;-33.3;-11.6
50353;1961;12;26;1961/12/26;0;2.5;-18.8;92;84;5.3;-28.2;-12.1
50353;1961;12;27;1961/12/27;0;3.8;-19.8;87;80;3.8;-22;-15.5
50353;1961;12;28;1961/12/28;0;1.5;-22.1;83;74;5.8;-25.5;-17.3
50353;1961;12;29;1961/12/29;0;1.3;-24.7;84;75;4.3;-31.6;-19
50353;1961;12;30;1961/12/30;0;0;-31.3;79;68;5.1;-37;-24
50353;1961;12;31;1961/12/31;0;0;-32.1;79;70;1.4;-36.8;-24.3
50353;1962;1;1;1962/1/1;0;0;-35.8;76;67;4;-41.8;-28.6
50353;1962;1;2;1962/1/2;0;0.3;-32.7;80;76;3.8;-40;-27
50353;1962;1;3;1962/1/3;0;0;-32.8;80;75;5.4;-38.8;-26.6
50353;1962;1;4;1962/1/4;0;0;-35;77;63;4.5;-44;-23.2
50353;1962;1;5;1962/1/5;0;0;-37.1;76;68;6.2;-43.7;-29.9
50353;1962;1;6;1962/1/6;0;0.5;-33.6;76;66;5;-39.9;-21.1
50353;1962;1;7;1962/1/7;0;0;-29.8;77;64;3.9;-34.7;-22.9
50353;1962;1;8;1962/1/8;0;0;-28.2;78;63;6.8;-33.2;-20.8
50353;1962;1;9;1962/1/9;0;0.3;-27.5;82;74;6.5;-32.1;-21
50353;1962;1;10;1962/1/10;0;0;-29.1;78;65;4.4;-34.1;-22.2
50353;1962;1;11;1962/1/11;0.8;0.8;-26.2;84;81;0;-31.6;-22.6
50353;1962;1;12;1962/1/12;0.1;0;-29.7;78;64;3.8;-35.7;-22.1
50353;1962;1;13;1962/1/13;0;4.5;-20.3;60;44;7.2;-35;-17
50353;1962;1;14;1962/1/14;0;3.3;-21.7;58;46;4.4;-28.9;-16.2
50353;1962;1;15;1962/1/15;0;1;-26.8;72;50;5.4;-34.9;-16
50353;1962;1;16;1962/1/16;0;0.5;-27.2;76;62;6.6;-34.3;-20.5
50353;1962;1;17;1962/1/17;0.1;0.5;-22.8;82;71;4;-26.9;-15.7
50353;1962;1;18;1962/1/18;0;0;-29.3;79;70;3.2;-35.7;-22.8
50353;1962;1;19;1962/1/19;0;0.3;-26.6;79;63;6.1;-32.6;-18
50353;1962;1;20;1962/1/20;0;0.8;-23.6;80;63;6.3;-31.5;-15.4
50353;1962;1;21;1962/1/21;0;2.5;-23.7;78;64;6.9;-30.7;-17.2
50353;1962;1;22;1962/1/22;0;4.5;-19.8;77;61;5.8;-27.6;-13.1
50353;1962;1;23;1962/1/23;0;2.8;-15.4;67;50;7.2;-21.5;-9.7
50353;1962;1;24;1962/1/24;0;4.3;-16.6;71;58;7.2;-20.5;-11.4
50353;1962;1;25;1962/1/25;0;3.8;-17.7;72;59;7.4;-21.1;-12.5
50353;1962;1;26;1962/1/26;0;5.5;-16.2;62;52;7.6;-21.3;-11.7
50353;1962;1;27;1962/1/27;0;5.3;-15;62;49;7.6;-18.3;-10
50353;1962;1;28;1962/1/28;0;4;-16.6;65;53;7.5;-19.9;-11.3
50353;1962;1;29;1962/1/29;0;4.3;-18.3;61;48;7.4;-20.9;-13.5
50353;1962;1;30;1962/1/30;0;2;-21.5;64;52;7.9;-25.6;-15.1
50353;1962;1;31;1962/1/31;0;0;-27.7;72;57;6.1;-34.4;-18
50353;1962;2;1;1962/2/1;0;0;-25.9;75;59;6;-32.8;-16.9
50353;1962;2;2;1962/2/2;0;0;-26.2;79;64;5.1;-32.6;-17.1
50353;1962;2;3;1962/2/3;0;0;-27.9;77;61;5.2;-34.5;-17.5
50353;1962;2;4;1962/2/4;0;0;-27.7;77;61;7.5;-35.4;-17.1
50353;1962;2;5;1962/2/5;0;0;-25.9;75;55;8.6;-35;-14.3
50353;1962;2;6;1962/2/6;0;0;-25.3;78;66;6.7;-32.9;-15.5
50353;1962;2;7;1962/2/7;0;1;-21.7;73;56;7.2;-33.1;-12.5
50353;1962;2;8;1962/2/8;0;5.8;-5.7;48;39;5.9;-17.1;-2
50353;1962;2;9;1962/2/9;0;4;-13.4;46;31;7.4;-22.4;-5.3
50353;1962;2;10;1962/2/10;0;0.5;-26.2;75;58;5.8;-33.1;-16.6
50353;1962;2;11;1962/2/11;0;4.8;-22.7;56;41;7.6;-32.5;-18.5
50353;1962;2;12;1962/2/12;0;4.8;-24.1;46;40;8.2;-27.4;-19
50353;1962;2;13;1962/2/13;0;0;-29.4;67;45;7.7;-37.9;-17.2
50353;1962;2;14;1962/2/14;0;1.3;-23.8;66;49;5.6;-34.4;-13.3
50353;1962;2;15;1962/2/15;0.1;4.5;-15.1;62;48;8.3;-21.2;-9.6
50353;1962;2;16;1962/2/16;0;3.3;-12.7;61;44;8.2;-22.1;-7.3
50353;1962;2;17;1962/2/17;0;0.8;-22.3;72;52;7.4;-31.3;-12.3
50353;1962;2;18;1962/2/18;0;1.8;-23.5;71;51;6.7;-33.3;-13
50353;1962;2;19;1962/2/19;0;0;-22.7;74;49;9;-32.6;-8.2
50353;1962;2;20;1962/2/20;0;0.3;-23.4;75;53;8.9;-32.9;-10.7
50353;1962;2;21;1962/2/21;0;1.5;-20.9;70;51;8.8;-31.2;-10
50353;1962;2;22;1962/2/22;0;2;-21.9;73;53;7.6;-32;-12.6
50353;1962;2;23;1962/2/23;0;3;-20.5;67;49;9.7;-27.5;-12.7
50353;1962;2;24;1962/2/24;0;1.3;-17.6;59;51;4.9;-26.3;-12.1
50353;1962;2;25;1962/2/25;0;2;-16.7;67;54;6.5;-23;-11.5
50353;1962;2;26;1962/2/26;0;0.8;-22.6;73;49;6.8;-31.6;-11.5
50353;1962;2;27;1962/2/27;0;0.5;-21.7;77;55;9.4;-31.3;-9.7
50353;1962;2;28;1962/2/28;0;0.5;-21;77;57;7.4;-31.3;-9.1
50353;1962;3;1;1962/3/1;0;2;-13.6;58;40;10.2;-22.8;-5.8
50353;1962;3;2;1962/3/2;0;0.8;-15.2;72;44;8.6;-26.3;-1.5
50353;1962;3;3;1962/3/3;0;1.8;-12.4;71;47;5.4;-25.4;-4
50353;1962;3;4;1962/3/4;0;5.8;-14.4;45;34;10.4;-19.2;-5.2
50353;1962;3;5;1962/3/5;0.5;1.5;-21;79;70;0;-29.6;-12.1
50353;1962;3;6;1962/3/6;0;6.8;-17.4;52;36;9.7;-22.4;-13.1
50353;1962;3;7;1962/3/7;0;5;-16.9;46;35;10.3;-20.4;-11
50353;1962;3;8;1962/3/8;0;0.3;-21.3;64;34;9.6;-31.7;-8.3
50353;1962;3;9;1962/3/9;0;2;-20;69;44;0;-30.7;-11
50353;1962;3;10;1962/3/10;0;2;-15.8;57;42;7.5;-21.3;-10.3
50353;1962;3;11;1962/3/11;0;1.3;-21.9;68;44;9.7;-31.4;-11
50353;1962;3;12;1962/3/12;0;2.3;-21.4;67;42;9.6;-32.6;-10.7
50353;1962;3;13;1962/3/13;0;2.3;-19.2;66;42;4.3;-32.5;-9.3
50353;1962;3;14;1962/3/14;4;3;-13;87;78;0;-14.9;-11.1
50353;1962;3;15;1962/3/15;3.4;4.3;-11.2;88;81;0;-18.1;-6.5
50353;1962;3;16;1962/3/16;0.6;9.5;-7.2;65;44;0;-10.7;-3
50353;1962;3;17;1962/3/17;0;5.8;-9.6;53;40;10.7;-14.5;-5.7
50353;1962;3;18;1962/3/18;0;4.3;-10.1;55;42;4.4;-18.7;-3.7
50353;1962;3;19;1962/3/19;0;2.8;-7;54;44;8.1;-14.3;-1.4
50353;1962;3;20;1962/3/20;0;1.5;-11;67;36;11.2;-22;-1.1
50353;1962;3;21;1962/3/21;0;2.5;-10.7;63;39;10.9;-21.7;-3.4
50353;1962;3;22;1962/3/22;0;3.5;-9.6;54;37;11.1;-16.8;-3.2
50353;1962;3;23;1962/3/23;0;1.8;-12.6;66;35;9.3;-21.7;-3.9
50353;1962;3;24;1962/3/24;0.3;4.3;-9.3;60;36;0.8;-15.5;-4.3
50353;1962;3;25;1962/3/25;0;2.8;-11.4;54;39;10.9;-15.8;-6.7
50353;1962;3;26;1962/3/26;0;1.3;-10.1;60;38;5.5;-19.6;-2.2
50353;1962;3;27;1962/3/27;0;6.5;-7.3;51;31;6;-10.3;-4
50353;1962;3;28;1962/3/28;0;4.5;-10.2;52;36;11.5;-17.1;-4.5
50353;1962;3;29;1962/3/29;0;3;-8.9;59;33;7.4;-21.4;0.1
50353;1962;3;30;1962/3/30;0.5;2;-0.8;69;51;4.9;-6;3.9
50353;1962;3;31;1962/3/31;0;5.3;-2;77;55;1.5;-5.1;1.3
50353;1962;4;1;1962/4/1;0;6.3;-4.5;39;24;8.6;-8;-1
50353;1962;4;2;1962/4/2;0;6;-6.1;45;41;6.9;-10.3;-2.2
50353;1962;4;3;1962/4/3;0;7.5;-6.7;39;37;11.9;-11;-3.1
50353;1962;4;4;1962/4/4;0;10;-6;31;27;11.9;-11;-1.7
50353;1962;4;5;1962/4/5;0;4;-4.7;36;28;10.6;-10.2;0.5
50353;1962;4;6;1962/4/6;0;1;-4.1;65;34;0.2;-11.1;2
50353;1962;4;7;1962/4/7;0;2.5;-2.5;65;31;6.5;-8;4.1
50353;1962;4;8;1962/4/8;0;1.3;-1.3;60;28;12.1;-10.7;6.7
50353;1962;4;9;1962/4/9;0;0.3;-0.6;61;26;8.1;-10.6;8.2
50353;1962;4;10;1962/4/10;0;1;1.1;63;32;0;-5.2;7.7
50353;1962;4;11;1962/4/11;0;3.3;2;59;38;8;-3.3;7.4
50353;1962;4;12;1962/4/12;0;0.8;0.5;63;39;8.9;-5.7;7.7
50353;1962;4;13;1962/4/13;0;1.3;1.4;56;15;11.8;-8.1;11.6
50353;1962;4;14;1962/4/14;0;2.5;5.2;51;24;2.1;-4.6;12.8
50353;1962;4;15;1962/4/15;0;2;5.2;61;20;8.6;-5.1;13.2
50353;1962;4;16;1962/4/16;1.3;8.5;5.1;61;33;3.4;-1.3;14
50353;1962;4;17;1962/4/17;0;4.3;-3.3;49;28;4.6;-5.9;0.6
50353;1962;4;18;1962/4/18;0;1;-2.1;51;16;11.8;-10.9;7.3
50353;1962;4;19;1962/4/19;0;4.3;3;41;19;8.4;-5.7;10.2
50353;1962;4;20;1962/4/20;0;1;5.5;40;12;10.6;-7.3;16.1
50353;1962;4;21;1962/4/21;0;4.8;6.4;48;29;2;1.6;13.5
50353;1962;4;22;1962/4/22;0;7;2.7;20;9;13.5;-2.2;8.5
50353;1962;4;23;1962/4/23;0;2.5;6.9;40;18;10.5;-8.1;18.3
50353;1962;4;24;1962/4/24;0;4;10;38;12;7.7;-4.7;21.1
50353;1962;4;25;1962/4/25;0;5;16.6;18;12;8.4;6.6;23.6
50353;1962;4;26;1962/4/26;0;4;6.8;49;26;4.7;0;15.6
50353;1962;4;27;1962/4/27;2.9;3;0.6;81;67;0;-1.8;5.2
50353;1962;4;28;1962/4/28;0;2.3;5;50;23;8.8;-5.1;12.1
50353;1962;4;29;1962/4/29;0;3.3;6;40;13;13.4;-2.4;13.4
50353;1962;4;30;1962/4/30;0;1.5;5.5;47;19;9.5;-7;15.8
50353;1962;5;1;1962/5/1;0;2.5;9.2;54;26;10.4;-3.8;18.2
50353;1962;5;2;1962/5/2;3.3;2.8;8.9;79;63;1;5.7;12.6
50353;1962;5;3;1962/5/3;11;2;6.2;96;87;0;4.6;8.6
50353;1962;5;4;1962/5/4;4;1.5;6.6;92;62;0.7;4.4;10.6
50353;1962;5;5;1962/5/5;3.8;2;6.5;85;61;0.3;3.8;9.8
50353;1962;5;6;1962/5/6;0.1;3.3;7.1;60;24;13.8;2.7;14.6
50353;1962;5;7;1962/5/7;0;1.8;9;53;13;14.2;-2.2;19.2
50353;1962;5;8;1962/5/8;0.2;3;8.7;59;35;0;0.4;15.6
50353;1962;5;9;1962/5/9;0;1.8;10.6;64;31;3.5;4.8;16.2
50353;1962;5;10;1962/5/10;0.7;3.3;9.3;85;46;3.9;6.4;16.4
50353;1962;5;11;1962/5/11;0.1;3.3;9.8;79;45;5.9;6.2;15.3
50353;1962;5;12;1962/5/12;5.8;1.8;10;75;36;8.5;5.8;15.8
50353;1962;5;13;1962/5/13;0;3.5;11.6;58;20;6.8;0.9;19.5
50353;1962;5;14;1962/5/14;0;7.3;16.4;46;27;5.6;9.6;21.6
50353;1962;5;15;1962/5/15;1.1;2.5;15.1;56;29;8.2;10.7;21.7
50353;1962;5;16;1962/5/16;0;2.5;16.4;54;17;13.1;7.6;25.1
50353;1962;5;17;1962/5/17;0;1.8;19;45;12;10.5;7.7;28
50353;1962;5;18;1962/5/18;0.2;3.3;18.9;45;25;10.3;13.6;25
50353;1962;5;19;1962/5/19;0;8;14.1;42;17;12.3;8.2;24.1
50353;1962;5;20;1962/5/20;0;2.8;7;31;12;14.8;-1;12.8
50353;1962;5;21;1962/5/21;0;2.8;7.6;43;16;12.1;-5.1;16.4
50353;1962;5;22;1962/5/22;0;3.5;9.7;42;16;7.6;4.6;16
50353;1962;5;23;1962/5/23;3;2.8;9.7;53;19;7.2;-3.9;19.4
50353;1962;5;24;1962/5/24;0.2;2;7.2;86;54;0.4;-1;13.1
50353;1962;5;25;1962/5/25;7.9;7.5;9.2;69;35;3.6;6.9;13.5
50353;1962;5;26;1962/5/26;0;6.5;8.6;59;44;1.6;5.3;12.5
50353;1962;5;27;1962/5/27;0;1.8;11;50;6;8.7;-0.8;20.1
50353;1962;5;28;1962/5/28;0;2.8;13;44;23;5.8;5.1;19
50353;1962;5;29;1962/5/29;0;2.5;13.1;49;17;15;2.6;20.6
50353;1962;5;30;1962/5/30;0;1.3;14.4;47;14;12.8;2;24.5
50353;1962;5;31;1962/5/31;0;2.3;16.4;47;38;0;11.5;19.5
50353;1962;6;1;1962/6/1;1.6;4;17.7;57;42;4.2;12.9;23.3
50353;1962;6;2;1962/6/2;27;2.3;16.3;65;25;10.9;8.1;23.1
50353;1962;6;3;1962/6/3;0.3;2;14.1;72;42;6.3;4.8;19.8
50353;1962;6;4;1962/6/4;0;4.5;17.8;67;41;2.8;13.2;22.6
50353;1962;6;5;1962/6/5;0;1.8;16.8;59;34;8.5;11;22
50353;1962;6;6;1962/6/6;0;1.3;15.9;52;27;14.8;8.7;23
50353;1962;6;7;1962/6/7;0;2.5;19.3;48;18;14.5;7.8;28.4
50353;1962;6;8;1962/6/8;0;2.5;19.9;53;26;13.5;10;27.8
50353;1962;6;9;1962/6/9;0;6.5;22.8;41;23;13.6;14.6;30.3
50353;1962;6;10;1962/6/10;3.7;3.5;18.4;62;42;8;13.3;24.1
50353;1962;6;11;1962/6/11;0.8;2.5;15.8;75;33;3.2;12.8;20.2
50353;1962;6;12;1962/6/12;0;2.5;14.2;58;32;13.5;6.7;20.1
50353;1962;6;13;1962/6/13;0;3.3;14.1;54;22;14.8;8.7;19.8
50353;1962;6;14;1962/6/14;0.1;3.3;15;62;22;7.2;4;24.5
50353;1962;6;15;1962/6/15;0.3;5.3;16.8;59;32;14;13.5;23
50353;1962;6;16;1962/6/16;0;0.8;14.3;74;49;0;7.3;20.4
50353;1962;6;17;1962/6/17;0;4;16;65;25;10.3;10.2;24.1
50353;1962;6;18;1962/6/18;0;3.5;17.1;44;28;15.7;9.3;25
50353;1962;6;19;1962/6/19;0;2.8;20.8;53;20;8.8;9.2;31.3
50353;1962;6;20;1962/6/20;0;1.8;21.7;54;36;6.5;12.7;28.4
50353;1962;6;21;1962/6/21;0;1;22.3;61;29;4.9;12.2;31
50353;1962;6;22;1962/6/22;0;1;22.6;63;30;13.9;11.9;32
50353;1962;6;23;1962/6/23;0;2.5;22.3;65;32;11.8;12.5;31.3
50353;1962;6;24;1962/6/24;4.5;4.3;22.6;67;32;13.8;16.3;29.5
50353;1962;6;25;1962/6/25;0;2.8;18.8;62;36;15.6;9.3;25.7
50353;1962;6;26;1962/6/26;0;1.3;18.5;64;37;7.9;9;26.1
50353;1962;6;27;1962/6/27;0;3.3;21.2;63;31;12.9;11.2;30.6
50353;1962;6;28;1962/6/28;0.1;2.5;21.8;64;27;12.4;12;31.9
50353;1962;6;29;1962/6/29;0;2.8;21.6;55;29;12;16.1;27
50353;1962;6;30;1962/6/30;0;3;17.6;38;25;15.3;8.7;24.4
50353;1962;7;1;1962/7/1;0;1.3;17.7;58;21;13.8;4.6;28.2
50353;1962;7;2;1962/7/2;0;2;19.2;55;25;9.3;7.7;28.3
50353;1962;7;3;1962/7/3;0;4;19.9;68;33;8;8.2;30.7
50353;1962;7;4;1962/7/4;0.2;2.8;22;76;47;9.7;15;28.6
50353;1962;7;5;1962/7/5;5.1;2.8;22.2;71;52;4.8;15.5;28
50353;1962;7;6;1962/7/6;7;1.5;19.3;86;49;7.9;17.4;28.1
50353;1962;7;7;1962/7/7;5.8;3.5;19.6;82;50;6.3;15.1;26.6
50353;1962;7;8;1962/7/8;5.2;4.5;17.1;90;80;1.5;16;19.8
50353;1962;7;9;1962/7/9;0.4;2.8;18.6;81;54;8.9;14.9;23.6
50353;1962;7;10;1962/7/10;0;1.5;18.5;83;56;5.1;11.9;25.4
50353;1962;7;11;1962/7/11;0;2;21.6;68;36;14.7;12.7;29.5
50353;1962;7;12;1962/7/12;0;1;23.6;68;30;12.8;13.1;33.5
50353;1962;7;13;1962/7/13;0;2.8;26;64;36;10.2;16.7;34.8
50353;1962;7;14;1962/7/14;2.4;3.5;22.9;78;68;0.8;20.5;26.3
50353;1962;7;15;1962/7/15;25.3;2.8;21.1;88;72;2.5;19.6;25.2
50353;1962;7;16;1962/7/16;1.7;0.8;21;88;60;4.9;17.3;26.7
50353;1962;7;17;1962/7/17;17.5;2;21.7;86;58;5.7;18.3;28.3
50353;1962;7;18;1962/7/18;11.6;4.3;21.1;87;68;2.3;18.2;25
50353;1962;7;19;1962/7/19;36;1.8;18.9;91;79;1.6;17;21.9
50353;1962;7;20;1962/7/20;20;1.5;20.3;91;62;5.6;17.9;25.3
50353;1962;7;21;1962/7/21;0.4;2.5;21.2;85;57;6.6;17.8;26
50353;1962;7;22;1962/7/22;0;0.8;20.8;81;66;5.3;17.1;24.9
50353;1962;7;23;1962/7/23;0.1;0.5;20.7;85;48;10.5;14.7;28.7
50353;1962;7;24;1962/7/24;0.1;0.5;21.5;81;39;10.6;14.2;29.7
50353;1962;7;25;1962/7/25;0;0.5;21.6;84;54;2.9;15;28.2
50353;1962;7;26;1962/7/26;6.6;2.5;20.5;93;74;0;19.4;24.3
50353;1962;7;27;1962/7/27;27.6;4.3;21.2;92;75;2.1;19.8;25.2
50353;1962;7;28;1962/7/28;14.6;1.8;18.5;92;82;0;16.9;20.6
50353;1962;7;29;1962/7/29;0.3;4.5;15.5;93;82;0;14.6;16.9
50353;1962;7;30;1962/7/30;0;3.8;15.5;86;70;2.7;13.6;19.2
50353;1962;7;31;1962/7/31;0;0.8;15.9;89;69;0.8;9.2;20.5
50353;1962;8;1;1962/8/1;28.4;1;16.5;82;50;10.7;10.4;23.6
50353;1962;8;2;1962/8/2;0;0.5;17.2;79;48;13.2;10.4;23.1
50353;1962;8;3;1962/8/3;0;0.8;18.9;83;53;8.5;10.6;25.9
50353;1962;8;4;1962/8/4;0;1;20.4;79;38;10;15.2;27.6
50353;1962;8;5;1962/8/5;0;0.5;19.8;78;42;12.3;11;27.8
50353;1962;8;6;1962/8/6;6.4;0.5;21.7;75;46;10.7;16.6;28.3
50353;1962;8;7;1962/8/7;0;0.5;22.1;78;44;13.3;14.4;30.2
50353;1962;8;8;1962/8/8;3.2;2.5;22.5;75;45;13;16.2;30.5
50353;1962;8;9;1962/8/9;2;3.8;19.3;74;46;13;15.4;24.4
50353;1962;8;10;1962/8/10;2.7;2;18.7;69;43;13.6;14.2;24.5
50353;1962;8;11;1962/8/11;16.4;1.5;15.7;92;74;0;11.1;20.8
50353;1962;8;12;1962/8/12;0;5.8;16.9;74;53;8.6;13.5;21.6
50353;1962;8;13;1962/8/13;0;2.5;14.3;78;64;0;10.4;17.1
50353;1962;8;14;1962/8/14;0.3;2.8;16.9;78;48;7.6;13;23.8
50353;1962;8;15;1962/8/15;0.1;3;16.6;79;48;7.6;7.9;24.4
50353;1962;8;16;1962/8/16;7.5;3.8;15.5;78;53;4.3;12;21
50353;1962;8;17;1962/8/17;0;2.8;15.1;83;52;9.2;9.2;23
50353;1962;8;18;1962/8/18;0;1.5;19.1;77;44;10.3;9.6;29.3
50353;1962;8;19;1962/8/19;12;2;19.4;81;60;9.9;15;24.5
50353;1962;8;20;1962/8/20;11.8;1.3;17.4;90;76;0.9;15.8;20.6
50353;1962;8;21;1962/8/21;1.1;3;17.9;85;54;3.8;15;22.1
50353;1962;8;22;1962/8/22;0;1.8;16.5;81;49;10.1;12.7;23.8
50353;1962;8;23;1962/8/23;0;1.5;16.1;77;44;11;8.8;24.5
50353;1962;8;24;1962/8/24;24.7;1.5;12.3;99;90;0;9.9;15.3
50353;1962;8;25;1962/8/25;0;1.3;11.1;82;49;5.8;6.4;17.6
50353;1962;8;26;1962/8/26;0;0.3;11;86;49;2.8;5;18.1
50353;1962;8;27;1962/8/27;0;1.5;14.3;78;44;11.2;5.5;21.8
50353;1962;8;28;1962/8/28;0;1.3;16.2;83;72;0;14.9;19
50353;1962;8;29;1962/8/29;0;1.5;16.9;87;66;3.2;14.8;21.5
50353;1962;8;30;1962/8/30;0.2;1;16.5;91;69;1.2;13.2;20.8
50353;1962;8;31;1962/8/31;9.5;2;17.6;89;71;0.1;16.1;21
50353;1962;9;1;1962/9/1;0.7;2.3;17.9;81;52;6.9;15.4;23
50353;1962;9;2;1962/9/2;0;1.8;17;81;46;11.2;10.5;23.5
50353;1962;9;3;1962/9/3;0;1;16.4;83;53;7.9;11.8;21.7
